left_curie	left_title	right_curie	right_titke	similarity
tess.dresa:122	Introduction to Machine Learning using Python: Classification	tess.dresa:133	Introduction to Machine Learning using R: SVM & Unsupervised Learning	0.7814481849640775
tess.dresa:122	Introduction to Machine Learning using Python: Classification	tess.dresa:131	Introduction to Machine Learning using R: Introduction & Linear Regression	0.7695908430926556
tess.dresa:122	Introduction to Machine Learning using Python: Classification	tess.dresa:132	Introduction to Machine Learning using R: Classification	0.8293870210080598
tess.dresa:123	Introduction to Machine Learning using Python: SVM & Unsupervised Learning	tess.dresa:133	Introduction to Machine Learning using R: SVM & Unsupervised Learning	0.8341012774034796
tess.dresa:123	Introduction to Machine Learning using Python: SVM & Unsupervised Learning	tess.dresa:131	Introduction to Machine Learning using R: Introduction & Linear Regression	0.7727426380265754
tess.dresa:123	Introduction to Machine Learning using Python: SVM & Unsupervised Learning	tess.dresa:132	Introduction to Machine Learning using R: Classification	0.7920736388833143
tess.dresa:123	Introduction to Machine Learning using Python: SVM & Unsupervised Learning	tess.dresa:122	Introduction to Machine Learning using Python: Classification	0.9594347923375519
tess.dresa:109	Getting started with HPC using Slurm	tess.dresa:108	Getting started with HPC using PBS Pro	0.914737645381276
tess.dresa:118	Data Manipulation in Python	tess.dresa:117	Python for Research	0.785432543343872
tess.dresa:121	Introduction to Machine Learning using Python: Introduction & Linear Regression	tess.dresa:133	Introduction to Machine Learning using R: SVM & Unsupervised Learning	0.7962282104570901
tess.dresa:121	Introduction to Machine Learning using Python: Introduction & Linear Regression	tess.dresa:131	Introduction to Machine Learning using R: Introduction & Linear Regression	0.8502319850951049
tess.dresa:121	Introduction to Machine Learning using Python: Introduction & Linear Regression	tess.dresa:132	Introduction to Machine Learning using R: Classification	0.7994595372512612
tess.dresa:121	Introduction to Machine Learning using Python: Introduction & Linear Regression	tess.dresa:122	Introduction to Machine Learning using Python: Classification	0.9357381323808641
tess.dresa:121	Introduction to Machine Learning using Python: Introduction & Linear Regression	tess.dresa:123	Introduction to Machine Learning using Python: SVM & Unsupervised Learning	0.9358147602261645
tess.dresa:127	R for Research	tess.dresa:117	Python for Research	0.7248962342782601
tess.dresa:114	Getting started with NVivo for Windows	tess.dresa:115	Getting Started with NVivo for Mac	0.9948430673991495
tess.dresa:120	Data Manipulation and Visualisation in Python	tess.dresa:118	Data Manipulation in Python	0.7897269309174734
tess.dresa:12	Use QueryPic to visualise searches in Trove's digitised newspapers (part 1)	tess.dresa:13	Use QueryPic to visualise searches in Trove's digitised newspapers (part 2)	0.9049496003535383
tess.heptraining:67	Introduction to HTCondor Batch System at CERN	tess.heptraining:68	CERN Batch Service User Guide	0.7804251117741992
tess.heptraining:62	Us Atlas Idap Training 2025	tess.heptraining:65	Us Atlas Idap Training 2024	0.7930285862877618
tess.heptraining:48	Find the Higgs boson with your mouse – ATLAS Open Data Tutorial	tess.heptraining:50	How to rediscover the Higgs boson – ATLAS Open Data Tutorial	0.7064288245567824
tess.heptraining:40	Identity, authentication, authorisation (CERN School of Computing on Security)	tess.heptraining:41	Authentication & Authorisation (CERN School of Computing on IT Services)	0.8079956416243662
tess.heptraining:13	Hsf Training Cicd	tess.heptraining:12	Hsf Training Cicd Github	0.8238970118505371
tess.heptraining:2	Version Control with Git	tess.heptraining:1	Programming with Python	0.8052689340509275
tess.everse:57	SQL for Business	tess.everse:56	SQL for Humanities	0.8069857663654704
tess.everse:69	Cpp17 Initiation for Pythonists	tess.everse:68	Modern Scientific C++	0.7482765748166637
tess.everse:33	Software Carpentry: Git Novice lesson	tess.tess:3631	Introduction to Data Management Practices - Versioning of data and code using Git	0.7391560500627522
tess.everse:47	Software Carpentry: Programming with R	tess.everse:50	"Software Carpentry: Programming
with MATLAB"	0.7040911203338543
tess.everse:13	Course: ResOps - Cloud-native Tools and Technology for Researchers	tess.tess:3112	ResOps: Cloud-native tools and technology for researchers	0.8736180900195099
tess.everse:17	ENSEMBL REST API course	tess.tess:3422	Ensembl: REST API	0.7858206232200439
tess.everse:21	Introduction to User Experience Design	tess.tess:3108	User experience design: An introduction	0.7981218722998098
tess.everse:1	HSF – Continuous Integration / Continuous Development (CI/CD)	tess.everse:36	Continuous Integration / Continuous Development (CI/CD)	0.9050261236505098
dalia.oer:7941cf1a-97c4-47c3-8380-c3cb9c9fa62d	GHGA Webinar DNA & Sequencing & FAIR workflows in GHGA w/ Nick Smith - Part II	dalia.oer:04b969a6-81da-409d-9479-86a7dd2ee11e	GHGA Webinar DNA & Squencing with Nick Smith - Part I	0.8624700117724567
dalia.oer:f81e0151-669c-4aa9-bb7e-325046c51527	GHGA Webinar - A Beginner's Guide to scRNAseq Analysis w/ Florian Heyl - Part 2	dalia.oer:882a9241-a9c3-48c3-b1ac-03827ce5aca5	GHGA Webinar - A Beginner's Guide to scRNAseq Analysis w/ Florian Heyl - Part 1	0.8931303610354934
dalia.oer:569efc4d-03f4-4e7f-ad98-def066eafab8	GHGA Webinar - How to use Galaxy w/ Florian Heyl	dalia.oer:e5cffe2c-1ce1-4b40-ac07-6af2f953fe1f	GHGA Webinar - A Beginner’s Guide to Galaxy w/ Florian Heyl	0.8093440339244736
dalia.oer:00fd1693-c35a-44d4-9f81-c4ebe47191a5	GHGA Webinar - Perform your own data analysis with Galaxy w/ Florian Heyl	dalia.oer:e5cffe2c-1ce1-4b40-ac07-6af2f953fe1f	GHGA Webinar - A Beginner’s Guide to Galaxy w/ Florian Heyl	0.7962718129502878
dalia.oer:00fd1693-c35a-44d4-9f81-c4ebe47191a5	GHGA Webinar - Perform your own data analysis with Galaxy w/ Florian Heyl	dalia.oer:569efc4d-03f4-4e7f-ad98-def066eafab8	GHGA Webinar - How to use Galaxy w/ Florian Heyl	0.9618961286434559
dalia.oer:8cbf3629-8686-4091-8978-890583c3fbeb	A Beginner's Guide to Epigenetics Part II - Epigenetics Toolkit w/ Kathrin Kattler	dalia.oer:b73e186a-5c43-4023-a7e1-02a24cb0b3c4	A Beginner's Guide to Epigenetics Part I w/ Kathrin Kattler	0.9021714627841204
dalia.oer:c1f6bf08-071c-4529-96fe-a710eab7a8dc	RNA-seq supported Mendelian Disease Diagnostics - Applications - w/ Vicente Yépez & Christian Mertes	dalia.oer:b8c0f866-6a14-4cf0-a3a8-600854a1f8be	RNAseq supported Mendelian Disease Diagnostics - Tools & Workflows w/ Chris Mertes & Vicente Yépez	0.7926314361285085
dalia.oer:dd27863f-847c-4a58-b1da-5738f129737a	A Practical Guide to Data Visualisation in Python w/ Gihanna Galindez	dalia.oer:e910ed9c-079c-424c-9d7c-df7c8ba30a65	A Practical Guide to Data Visualisation in R w/ Julia Philipp	0.8481588200888708
dalia.oer:0ff4a0c2-e249-4e6b-a282-765dc89746d1	GHGA Webinar - GHGA consent tools w/ Simon Parker	dalia.oer:93a8876b-6c72-4718-bb1c-71c123ba5c07	GHGA Webinar - Introduction to Research Consent w/ Andreas Bruns	0.8597212092444901
dalia.oer:20234536-81a4-422e-954d-94272e53deee	GHGA Webinar	dalia.oer:6d9f6213-d347-48a0-9bad-b53211a601e8	GHGA Webinar	0.8800362421159076
dalia.oer:3080e9e6-802a-429a-85fa-12e512a76c05	Webinar	dalia.oer:6a8f2ef8-2fa0-464f-81b2-a1fb84728e9a	Webinar	0.7903882256939345
dalia.oer:017274ee-dda1-4c43-8f68-006fc5c0f522	GHGA Webinar	dalia.oer:20234536-81a4-422e-954d-94272e53deee	GHGA Webinar	0.7149846728989612
dalia.oer:017274ee-dda1-4c43-8f68-006fc5c0f522	GHGA Webinar	dalia.oer:b2ef8760-5fae-4728-878c-7c3e63f9412a	GHGA Webinar	0.7371194489726561
dalia.oer:bf032407-6e96-4e3e-af90-d19167198227	GHGA Webinar - Introduction to the GHGA Metadata Model w/ Karoline Mauer	dalia.oer:05cd8353-a304-48a5-8e98-9e6ddb04d880	GHGA Webinar - Introduction to Research Metadata w/ Anandhi Iyappan	0.8121936640584823
dalia.oer:e3f0c297-da97-413b-a99c-84b757e9cfc3	FAIR in (biological) practice - Part 02 - Discussion on Open Science	dalia.oer:409eb23c-70b0-44bd-a42e-77cd2d531b9a	FAIR in (biological) practice - Part 01 - Open Science Keynote w/ Anna Kreshuk	0.841063606042666
dalia.oer:f3122b18-605b-4107-bc76-597e9a841707	FAIR in (biological) practice - Part 03 - Being FAIR	dalia.oer:409eb23c-70b0-44bd-a42e-77cd2d531b9a	FAIR in (biological) practice - Part 01 - Open Science Keynote w/ Anna Kreshuk	0.8505943429220871
dalia.oer:f3122b18-605b-4107-bc76-597e9a841707	FAIR in (biological) practice - Part 03 - Being FAIR	dalia.oer:e3f0c297-da97-413b-a99c-84b757e9cfc3	FAIR in (biological) practice - Part 02 - Discussion on Open Science	0.9079489043056731
dalia.oer:86f8caa6-5f24-43b0-9939-0bf3c95aea24	FAIR in (biological) practice - Part 04 - Intellectual Property	dalia.oer:409eb23c-70b0-44bd-a42e-77cd2d531b9a	FAIR in (biological) practice - Part 01 - Open Science Keynote w/ Anna Kreshuk	0.8280501539135753
dalia.oer:86f8caa6-5f24-43b0-9939-0bf3c95aea24	FAIR in (biological) practice - Part 04 - Intellectual Property	dalia.oer:e3f0c297-da97-413b-a99c-84b757e9cfc3	FAIR in (biological) practice - Part 02 - Discussion on Open Science	0.8842338087845806
dalia.oer:86f8caa6-5f24-43b0-9939-0bf3c95aea24	FAIR in (biological) practice - Part 04 - Intellectual Property	dalia.oer:f3122b18-605b-4107-bc76-597e9a841707	FAIR in (biological) practice - Part 03 - Being FAIR	0.8997813578752679
dalia.oer:6f1150ba-7bb1-42fa-89a8-d565310f663f	FAIR in (biological) practice - Part 05 - Metadata	dalia.oer:409eb23c-70b0-44bd-a42e-77cd2d531b9a	FAIR in (biological) practice - Part 01 - Open Science Keynote w/ Anna Kreshuk	0.8447078229273914
dalia.oer:6f1150ba-7bb1-42fa-89a8-d565310f663f	FAIR in (biological) practice - Part 05 - Metadata	dalia.oer:e3f0c297-da97-413b-a99c-84b757e9cfc3	FAIR in (biological) practice - Part 02 - Discussion on Open Science	0.9020217097323016
dalia.oer:6f1150ba-7bb1-42fa-89a8-d565310f663f	FAIR in (biological) practice - Part 05 - Metadata	dalia.oer:f3122b18-605b-4107-bc76-597e9a841707	FAIR in (biological) practice - Part 03 - Being FAIR	0.9178820248136771
dalia.oer:6f1150ba-7bb1-42fa-89a8-d565310f663f	FAIR in (biological) practice - Part 05 - Metadata	dalia.oer:86f8caa6-5f24-43b0-9939-0bf3c95aea24	FAIR in (biological) practice - Part 04 - Intellectual Property	0.8939074819816704
dalia.oer:096df1e5-cfe6-43f8-bdb8-d7be00e069b3	FAIR in (biological) practice - Part 06 - Being Precise	dalia.oer:409eb23c-70b0-44bd-a42e-77cd2d531b9a	FAIR in (biological) practice - Part 01 - Open Science Keynote w/ Anna Kreshuk	0.8430482573347184
dalia.oer:096df1e5-cfe6-43f8-bdb8-d7be00e069b3	FAIR in (biological) practice - Part 06 - Being Precise	dalia.oer:e3f0c297-da97-413b-a99c-84b757e9cfc3	FAIR in (biological) practice - Part 02 - Discussion on Open Science	0.9002495417084185
dalia.oer:096df1e5-cfe6-43f8-bdb8-d7be00e069b3	FAIR in (biological) practice - Part 06 - Being Precise	dalia.oer:f3122b18-605b-4107-bc76-597e9a841707	FAIR in (biological) practice - Part 03 - Being FAIR	0.9160786966270924
dalia.oer:096df1e5-cfe6-43f8-bdb8-d7be00e069b3	FAIR in (biological) practice - Part 06 - Being Precise	dalia.oer:86f8caa6-5f24-43b0-9939-0bf3c95aea24	FAIR in (biological) practice - Part 04 - Intellectual Property	0.8921512556749358
dalia.oer:096df1e5-cfe6-43f8-bdb8-d7be00e069b3	FAIR in (biological) practice - Part 06 - Being Precise	dalia.oer:6f1150ba-7bb1-42fa-89a8-d565310f663f	FAIR in (biological) practice - Part 05 - Metadata	0.9100984298370999
dalia.oer:53c54ff6-2ee1-46e5-873d-10b228e8aa60	FAIR in (biological) practice - Part 07 - Metadata in Tables	dalia.oer:409eb23c-70b0-44bd-a42e-77cd2d531b9a	FAIR in (biological) practice - Part 01 - Open Science Keynote w/ Anna Kreshuk	0.8360197118955234
dalia.oer:53c54ff6-2ee1-46e5-873d-10b228e8aa60	FAIR in (biological) practice - Part 07 - Metadata in Tables	dalia.oer:e3f0c297-da97-413b-a99c-84b757e9cfc3	FAIR in (biological) practice - Part 02 - Discussion on Open Science	0.8927441056251788
dalia.oer:53c54ff6-2ee1-46e5-873d-10b228e8aa60	FAIR in (biological) practice - Part 07 - Metadata in Tables	dalia.oer:f3122b18-605b-4107-bc76-597e9a841707	FAIR in (biological) practice - Part 03 - Being FAIR	0.9084412919007273
dalia.oer:53c54ff6-2ee1-46e5-873d-10b228e8aa60	FAIR in (biological) practice - Part 07 - Metadata in Tables	dalia.oer:86f8caa6-5f24-43b0-9939-0bf3c95aea24	FAIR in (biological) practice - Part 04 - Intellectual Property	0.8847133355029987
dalia.oer:53c54ff6-2ee1-46e5-873d-10b228e8aa60	FAIR in (biological) practice - Part 07 - Metadata in Tables	dalia.oer:6f1150ba-7bb1-42fa-89a8-d565310f663f	FAIR in (biological) practice - Part 05 - Metadata	0.9078120543776025
dalia.oer:53c54ff6-2ee1-46e5-873d-10b228e8aa60	FAIR in (biological) practice - Part 07 - Metadata in Tables	dalia.oer:096df1e5-cfe6-43f8-bdb8-d7be00e069b3	FAIR in (biological) practice - Part 06 - Being Precise	0.9007377538805883
dalia.oer:277efccc-a8f4-4652-8d9c-d8a90db1d982	FAIR in (biological) practice - Part 08 - Working with Files	dalia.oer:409eb23c-70b0-44bd-a42e-77cd2d531b9a	FAIR in (biological) practice - Part 01 - Open Science Keynote w/ Anna Kreshuk	0.8457040392235047
dalia.oer:277efccc-a8f4-4652-8d9c-d8a90db1d982	FAIR in (biological) practice - Part 08 - Working with Files	dalia.oer:e3f0c297-da97-413b-a99c-84b757e9cfc3	FAIR in (biological) practice - Part 02 - Discussion on Open Science	0.9030855198478146
dalia.oer:277efccc-a8f4-4652-8d9c-d8a90db1d982	FAIR in (biological) practice - Part 08 - Working with Files	dalia.oer:f3122b18-605b-4107-bc76-597e9a841707	FAIR in (biological) practice - Part 03 - Being FAIR	0.9189645399818924
dalia.oer:277efccc-a8f4-4652-8d9c-d8a90db1d982	FAIR in (biological) practice - Part 08 - Working with Files	dalia.oer:86f8caa6-5f24-43b0-9939-0bf3c95aea24	FAIR in (biological) practice - Part 04 - Intellectual Property	0.894961722485424
dalia.oer:277efccc-a8f4-4652-8d9c-d8a90db1d982	FAIR in (biological) practice - Part 08 - Working with Files	dalia.oer:6f1150ba-7bb1-42fa-89a8-d565310f663f	FAIR in (biological) practice - Part 05 - Metadata	0.9129654340755232
dalia.oer:277efccc-a8f4-4652-8d9c-d8a90db1d982	FAIR in (biological) practice - Part 08 - Working with Files	dalia.oer:096df1e5-cfe6-43f8-bdb8-d7be00e069b3	FAIR in (biological) practice - Part 06 - Being Precise	0.9111717653292805
